"","Study","Site","Pre_Date","Post_Date","Subsample","Treatment","Cage","FishID","Tag","Pre_FL_mm","Post_FL_mm","Lab_FL_mm","Pre_Weight_g","Post_Weight_g","Lab_Weight_g","Pre_CF","Post_CF","Lab_CF","Lab_LiverWeight_g","Lab_HSI","Glycogen","Post_CTM","CTM_Recovered","Comments"
"3970","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_38","SM_110719_38",NA,70,NA,NA,1.81,NA,NA,0.527696793,NA,NA,NA,NA,NA,NA,"Formalin"
"3971","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_39","SM_110719_39",NA,61,NA,NA,1.17,NA,NA,0.515461647,NA,NA,NA,NA,NA,NA,"Formalin"
"3972","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_40","SM_110719_40",NA,70,NA,NA,1.81,NA,NA,0.527696793,NA,NA,NA,NA,NA,NA,"Formalin"
"3973","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_41","SM_110719_41",NA,70,NA,NA,1.71,NA,NA,0.498542274,NA,NA,NA,NA,NA,NA,"Formalin"
"3974","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_42","SM_110719_42",NA,50,NA,NA,0.64,NA,NA,0.512,NA,NA,NA,NA,NA,NA,"Formalin"
"3975","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_43","SM_110719_43",NA,63,NA,NA,1.38,NA,NA,0.551896244,NA,NA,NA,NA,NA,NA,"Formalin"
"3976","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_44","SM_110719_44",NA,66,NA,NA,1.62,NA,NA,0.563486101,NA,NA,NA,NA,NA,NA,"Formalin"
"3977","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_45","SM_110719_45",NA,59,NA,NA,1.23,NA,NA,0.598892779,NA,NA,NA,NA,NA,NA,"Formalin"
"3978","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_46","SM_110619_46",NA,53,NA,NA,1,NA,NA,0.671695426,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen. Dead on arrival"
"3979","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_47","SM_110619_47",NA,60,NA,NA,1.22,NA,NA,0.564814815,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen. Dead on arrival"
"3980","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_48","SM_110619_48",NA,50,NA,NA,0.62,NA,NA,0.496,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3981","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_49","SM_110619_49",NA,62,NA,NA,1.37,NA,NA,0.574838038,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3982","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_50","SM_110619_50",NA,67,NA,NA,1.95,NA,NA,0.648351027,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3983","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_51","SM_110619_51",NA,63,NA,NA,1.6,NA,NA,0.639879703,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3984","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_52","SM_110619_52",NA,55,NA,NA,0.92,NA,NA,0.552967693,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3985","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_53","SM_110619_53",NA,61,NA,NA,1.13,NA,NA,0.497839026,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3986","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_54","SM_110619_54",NA,61,NA,NA,0.87,NA,NA,0.383291994,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3987","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_55","SM_110619_55",NA,55,NA,NA,0.63,NA,NA,0.37866266,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen. Caudal torn"
"3988","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_56","SM_110619_56",NA,52,NA,NA,0.65,NA,NA,0.462278107,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen. Top of nose sliced off"
"3989","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_57","SM_110619_57",NA,55,NA,NA,0.89,NA,NA,0.534936138,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3990","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_58","SM_110619_58",NA,60,NA,NA,1.1,NA,NA,0.509259259,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3991","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_59","SM_110619_59",NA,54,NA,NA,0.89,NA,NA,0.565208556,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3992","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_60","SM_110619_60",NA,58,NA,NA,0.79,NA,NA,0.40489565,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3993","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_61","SM_110619_61",NA,58,NA,NA,0.86,NA,NA,0.440772479,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3994","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_62","SM_110619_62",NA,61,NA,NA,1.4,NA,NA,0.616791714,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3995","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_63","SM_110619_63",NA,61,NA,NA,1.24,NA,NA,0.546301232,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3996","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_64","SM_110619_64",NA,55,NA,NA,0.74,NA,NA,0.444778362,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3997","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_65","SM_110619_65",NA,63,NA,NA,1.4,NA,NA,0.55989474,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen. Red coloring on caudal peduncle"
"3998","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_66","SM_110619_66",NA,56,NA,NA,0.6,NA,NA,0.341654519,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"3999","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_67","SM_110619_67",NA,56,NA,NA,0.85,NA,NA,0.484010569,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4000","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_68","SM_110619_68",NA,62,NA,NA,1.15,NA,NA,0.48252828,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4001","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_69","SM_110619_69",NA,58,NA,NA,0.89,NA,NA,0.456148264,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4002","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_70","SM_110619_70",NA,60,NA,NA,0.6,NA,NA,0.277777778,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4003","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_71","SM_110619_71",NA,60,NA,NA,2.23,NA,NA,1.032407407,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen. Lower caudal ripped"
"4004","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_72","SM_110619_72",NA,55,NA,NA,1.09,NA,NA,0.655146506,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4005","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_73","SM_110619_73",NA,60,NA,NA,1.3,NA,NA,0.601851852,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4006","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_74","SM_110619_74",NA,59,NA,NA,1.12,NA,NA,0.545333262,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4007","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_75","SM_110619_75",NA,63,NA,NA,1.34,NA,NA,0.535899251,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4008","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_76","SM_110619_76",NA,60,NA,NA,1.25,NA,NA,0.578703704,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4009","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_77","SM_110619_77",NA,65,NA,NA,1.67,NA,NA,0.608101957,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4010","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_78","SM_110619_78",NA,66,NA,NA,1.44,NA,NA,0.500876534,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4011","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_79","SM_110619_79",NA,55,NA,NA,0.9,NA,NA,0.540946657,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4012","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_80","SM_110619_80",NA,53,NA,NA,0.68,NA,NA,0.45675289,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4013","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_81","SM_110619_81",NA,53,NA,NA,0.77,NA,NA,0.517205478,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4014","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"A","2019_SMP_SM_110719_82","SM_110619_82",NA,56,NA,NA,0.91,NA,NA,0.51817602,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen. Dropped"
"4015","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_83","SM_110619_83",NA,63,NA,NA,1.4,NA,NA,0.55989474,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4016","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_84","SM_110619_84",NA,63,NA,NA,1.62,NA,NA,0.647878199,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4017","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_85","SM_110619_85",NA,60,NA,NA,1.43,NA,NA,0.662037037,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4018","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_86","SM_110619_86",NA,51,NA,NA,0.75,NA,NA,0.565393401,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4019","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_87","SM_110619_87",NA,46,NA,NA,0.47,NA,NA,0.482863483,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4020","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_88","SM_110619_88",NA,54,NA,NA,0.7,NA,NA,0.444546055,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4021","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_89","SM_110619_89",NA,51,NA,NA,0.72,NA,NA,0.542777665,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4022","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_90","SM_110619_90",NA,69,NA,NA,2.04,NA,NA,0.620987553,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4023","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_91","SM_110619_91",NA,63,NA,NA,1.36,NA,NA,0.543897747,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4024","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_92","SM_110619_92",NA,59,NA,NA,1.15,NA,NA,0.559940403,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4025","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_93","SM_110619_93",NA,55,NA,NA,0.78,NA,NA,0.468820436,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4026","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_94","SM_110619_94",NA,63,NA,NA,1.38,NA,NA,0.551896244,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4027","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_95","SM_110619_95",NA,63,NA,NA,1.66,NA,NA,0.663875191,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4028","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_96","SM_110619_96",NA,54,NA,NA,0.85,NA,NA,0.539805924,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4029","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_97","SM_110619_97",NA,48,NA,NA,0.61,NA,NA,0.551576968,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4030","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_98","SM_110619_98",NA,57,NA,NA,1.13,NA,NA,0.610174251,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4031","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_99","SM_110619_99",NA,59,NA,NA,1.24,NA,NA,0.603761826,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4032","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_100","SM_110619_100",NA,61,NA,NA,1.32,NA,NA,0.581546473,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4033","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_101","SM_110619_101",NA,53,NA,NA,0.78,NA,NA,0.523922433,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4034","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_102","SM_110619_102",NA,56,NA,NA,0.82,NA,NA,0.466927843,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4035","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_103","SM_110619_103",NA,72,NA,NA,2.4,NA,NA,0.643004115,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4036","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_104","SM_110619_104",NA,62,NA,NA,1.43,NA,NA,0.600013427,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4037","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_105","SM_110619_105",NA,63,NA,NA,1.44,NA,NA,0.575891732,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4038","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_106","SM_110619_106",NA,54,NA,NA,0.7,NA,NA,0.444546055,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4039","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_107","SM_110619_107",NA,57,NA,NA,0.91,NA,NA,0.491379264,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4040","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_108","SM_110619_108",NA,53,NA,NA,0.75,NA,NA,0.50377157,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4041","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_109","SM_110619_109",NA,57,NA,NA,1.05,NA,NA,0.566976074,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4042","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_110","SM_110619_110",NA,57,NA,NA,1.02,NA,NA,0.550776757,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4043","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_111","SM_110619_111",NA,59,NA,NA,1.17,NA,NA,0.569678497,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4044","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_112","SM_110619_112",NA,67,NA,NA,1.59,NA,NA,0.528655453,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4045","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_113","SM_110619_113",NA,57,NA,NA,1.01,NA,NA,0.545376985,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen. Caudal frayed"
"4046","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_114","SM_110619_114",NA,60,NA,NA,0.91,NA,NA,0.421296296,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen. Caudal frayed"
"4047","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_115","SM_110619_115",NA,64,NA,NA,1.73,NA,NA,0.659942627,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4048","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_116","SM_110619_116",NA,64,NA,NA,1.65,NA,NA,0.629425049,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4049","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"B","2019_SMP_SM_110719_117","SM_110619_117",NA,59,NA,NA,0.96,NA,NA,0.46742851,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4050","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_118","SM_110619_118",NA,55,NA,NA,1.19,NA,NA,0.71525169,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4051","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_119","SM_110619_119",NA,64,NA,NA,1.42,NA,NA,0.541687012,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4052","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_120","SM_110619_120",NA,47,NA,NA,0.47,NA,NA,0.452693526,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4053","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_121","SM_110619_121",NA,55,NA,NA,0.9,NA,NA,0.540946657,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4054","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_122","SM_110619_122",NA,52,NA,NA,0.53,NA,NA,0.376934456,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen. Gill puncture/damage"
"4055","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_123","SM_110619_123",NA,67,NA,NA,1.81,NA,NA,0.601802748,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4056","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_124","SM_110619_124",NA,51,NA,NA,0.69,NA,NA,0.520161929,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4057","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_125","SM_110619_125",NA,60,NA,NA,1.28,NA,NA,0.592592593,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4058","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_126","SM_110619_126",NA,59,NA,NA,1.21,NA,NA,0.589154685,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4059","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_127","SM_110619_127",NA,46,NA,NA,0.7,NA,NA,0.719158379,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4060","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_128","SM_110619_128",NA,56,NA,NA,0.87,NA,NA,0.495399052,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4061","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_129","SM_110619_129",NA,68,NA,NA,1.99,NA,NA,0.632887238,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4062","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_130","SM_110619_130",NA,53,NA,NA,0.74,NA,NA,0.497054616,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4063","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_131","SM_110619_131",NA,70,NA,NA,1.99,NA,NA,0.580174927,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4064","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_132","SM_110619_132",NA,55,NA,NA,0.85,NA,NA,0.510894065,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4065","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_133","SM_110619_133",NA,69,NA,NA,1.69,NA,NA,0.514445571,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4066","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_134","SM_110619_134",NA,51,NA,NA,0.71,NA,NA,0.535239086,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4067","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_135","SM_110619_135",NA,55,NA,NA,0.77,NA,NA,0.462809917,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4068","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_136","SM_110619_136",NA,60,NA,NA,1.03,NA,NA,0.476851852,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4069","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_137","SM_110619_137",NA,56,NA,NA,0.83,NA,NA,0.472622085,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4070","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_138","SM_110619_138",NA,52,NA,NA,0.79,NA,NA,0.561845699,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4071","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_139","SM_110619_139",NA,56,NA,NA,0.94,NA,NA,0.535258746,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4072","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_140","SM_110619_140",NA,58,NA,NA,1.06,NA,NA,0.543277707,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4073","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_141","SM_110619_141",NA,55,NA,NA,0.83,NA,NA,0.498873028,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4074","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_142","SM_110619_142",NA,41,NA,NA,0.27,NA,NA,0.391752876,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4075","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_143","SM_110619_143",NA,59,NA,NA,1.3,NA,NA,0.632976108,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4076","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_144","SM_110619_144",NA,52,NA,NA,0.8,NA,NA,0.56895767,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen"
"4077","Suisun Marsh Pilot","Suisun Marsh",NA,"2019-11-07",NA,NA,"C","2019_SMP_SM_110719_145","SM_110619_145",NA,49,NA,NA,0.54,NA,NA,0.458992427,NA,NA,NA,NA,NA,NA,"Liquid Nitrogen. Caudal split to peduncle"
